tile_sunkist,672,32,128,0,32,32,0,1,1,4294967295
tile_sunkist,96,32,64,0,32,32,0,1,1,4294967295
tile_sunkist,672,96,96,0,32,32,0,1,1,4294967295
tile_sunkist,96,96,32,32,32,32,0,1,1,4294967295
tile_sunkist,128,96,32,96,32,32,0,17,1,4294967295
tile_sunkist,672,64,128,64,32,32,0,1,1,4294967295
tile_sunkist,96,64,96,64,32,32,0,1,1,4294967295
tile_sunkist,128,32,64,64,32,32,0,17,1,4294967295
tile_sunkist,128,64,0,0,32,32,0,17,1,4294967295
tile_sunkist,64,160,96,96,32,32,0,21,1,4294967295
tile_sunkist,736,160,128,96,32,32,0,1,1,4294967295
tile_sunkist,32,160,64,96,32,32,0,1,1,4294967295
tile_sunkist,64,224,96,96,32,32,0,21,1,4294967295
tile_sunkist,736,224,128,96,32,32,0,1,1,4294967295
tile_sunkist,32,224,64,96,32,32,0,1,1,4294967295
tile_sunkist,64,288,96,96,32,32,0,21,1,4294967295
tile_sunkist,736,288,128,96,32,32,0,1,1,4294967295
tile_sunkist,32,288,64,96,32,32,0,1,1,4294967295
tile_sunkist,64,352,96,96,32,32,0,21,1,4294967295
tile_sunkist,736,352,128,96,32,32,0,1,1,4294967295
tile_sunkist,32,352,64,96,32,32,0,1,1,4294967295
tile_sunkist,64,416,96,96,32,32,0,21,1,4294967295
tile_sunkist,736,416,128,96,32,32,0,1,1,4294967295
tile_sunkist,32,416,64,96,32,32,0,1,1,4294967295
tile_sunkist,64,480,96,96,32,32,0,21,1,4294967295
tile_sunkist,736,480,128,96,32,32,0,1,1,4294967295
tile_sunkist,32,480,64,96,32,32,0,1,1,4294967295
