Fizzler,32,912,F5225C96,0,2,1,4294967295,0,1
SpikeU,-128,1152,CACDD2F0,0,1,1,4294967295,0,0
SpikeR,-128,1120,19F43B50,0,1,1,4294967295,0,0
SpikeD,-96,1120,3DD0FFE8,0,1,1,4294967295,0,0
SpikeL,-96,1152,AC3115A8,0,1,1,4294967295,0,0
MiniSpikeDown,-48,1120,3FCC1D75,0,1,1,4294967295,0,0
MiniSpikeRight,-64,1120,02FACEE0,0,1,1,4294967295,0,0
MiniSpikeLeft,-48,1136,E16E2F84,0,1,1,4294967295,0,0
MiniSpikeUp,-64,1136,B9A4529C,0,1,1,4294967295,0,0
SpikeTR,-128,1088,F1FAB361,0,1,1,4294967295,0,0
SpikeLT,-96,1088,B83906A0,0,1,1,4294967295,0,0
SpikeLB,-96,1056,276212BB,0,1,1,4294967295,0,0
SpikeBR,-128,1056,3D84EE8B,0,1,1,4294967295,0,0
sprKiller,-160,1088,1C617892,0,1,1,4294967295,0,0
SpikeU,752,768,65463DFB,0,1,1,4294967295,0,0
SpikeD,752,800,623FDCB3,0,1,1,4294967295,0,0
SpikeL,736,656,3755F687,0,1,1,4294967295,0,0
SpikeU,480,816,7E720A7A,0,1,1,4294967295,0,0
SpikeD,480,784,D7DAE9FF,0,1,1,4294967295,0,0
SpikeD,624,640,AF2D30DA,0,1,1,4294967295,0,0
SpikeLT,352,848,6F604D6D,0,1,1,4294967295,0,0
SpikeBR,352,864,2F53BE87,0,1,1,4294967295,0,0
sprKiller,384,864,7BCA6B28,0,2,1,4294967295,0,0
SpikeL,449,848,34DB9411,0,1,1,4294967295,0,0
SpikeTR,384,704,37FACE0F,0,1,1,4294967295,0,0
SpikeU,320,736,78461738,0,1,1,4294967295,0,0
SpikeLT,96,832,32DBA011,0,1,1,4294967295,0,0
sprKiller,32,832,DC68ADE3,0,2,1,4294967295,0,0
SpikeU,208,752,469375D4,0,1,1,4294967295,0,0
sprKiller,96,912,9DB43434,0,7,1,4294967295,0,0
SpikeLT,320,912,C49423DC,0,1,1,4294967295,0,0
SpikeTR,176,944,B0C98FA2,0,1,1,4294967295,0,0
SpikeLT,208,944,6EAC62AE,0,1,1,4294967295,0,0
SpikeBR,176,976,2F266744,0,1,1,4294967295,0,0
SpikeLB,208,976,000F1277,0,1,1,4294967295,0,0
SpikeLB,240,1040,CC16F35A,0,1,1,4294967295,0,0
SpikeD,144,720,274F00AC,0,1,1,4294967295,0,0
SpikeD,320,640,88559739,0,1,1,4294967295,0,0
SpikeR,352,768,C46330E3,0,1,1,4294967295,0,0
MiniSpikeUp,128,896,021ADC97,0,1,1,4294967295,0,0
MiniSpikeUp,144,896,C9A64276,0,1,1,4294967295,0,0
MiniSpikeUp,160,896,1E3E7CF3,0,1,1,4294967295,0,0
MiniSpikeUp,176,896,29E3ECD8,0,1,1,4294967295,0,0
SpikeLB,400,1088,C3C012FD,0,1,1,4294967295,0,0
SpikeTR,480,1007,A56FCF6C,0,1,1,4294967295,0,0
SpikeL,450,976,4E4D20E0,0,1,1,4294967295,0,0
SpikeR,384,976,3763D7F0,0,1,1,4294967295,0,1
SpikeTR,544,896,141C005F,0,1,1,4294967295,0,0
SpikeTR,368,928,CFD61973,0,1,1,4294967295,0,0
SpikeLT,416,928,07EEC22D,0,1,1,4294967295,0,0
SpikeBR,336,1072,59771BEE,0,1,1,4294967295,0,0
SpikeD,384,1007,C3B86AEE,0,1,1,4294967295,0,0
SpikeD,400,976,F14910E7,0,1,1,4294967295,0,0
SpikeD,288,944,85C5E2C7,0,1,1,4294967295,0,0
SpikeD,592,1184,BAFDA617,0,1,1,4294967295,0,0
SpikeD,736,1184,BB858F1A,0,1,1,4294967295,0,0
SpikeLT,672,928,BC0C8938,0,1,1,4294967295,0,0
SpikeTall,-64,1088,55F1AA56,0,1,1,4294967295,0,0
SpikeTall,480,768,13D01217,0,1,0.5,4294967295,0,0
SpikeTall,480,848,FD8AF332,0,1,0.5,4294967295,0,0
SpikeTall,384,640,890E3262,0,1,2,4294967295,0,0
SpikeTall,192,640,010FCC82,0,1,2,4294967295,0,0
SpikeTall,96,640,CF720625,0,1,3,4294967295,0,0
SpikeTall,96,800,004574F0,0,1,1,4294967295,0,0
SpikeTall,480,896,26FB8950,0,1,3.5,4294967295,0,0
SpikeTall,399,959,2EACA0EA,0,1,0.5625,4294967295,90,0
SpikeTall,384,976,67F24F83,0,1,1,4294967295,0,0
Autotiler,64,640,E883BB22,0,1,1,4294967295,0,1
Block,0,640,003F7A19,0,1,17,4294967295,0,0
Block,0,1184,001A25E1,0,19,1,4294967295,0,0
Block,768,640,00401B8D,0,2,14,4294967295,0,0
Block,0,608,00256BF1,0,25,1,4294967295,0,0
Block,752,1184,3AFE5BB0,0,6,1,4294967295,0,0
Block,1568,608,AF7A1618,0,1,18,4294967295,0,0
Block,768,224,BD396EB3,0,2,12,4294967295,0,0
Block,800,0,95F7E6FD,0,25,1,4294967295,0,0
Block,1568,32,7D56034E,0,1,18,4294967295,0,0
Block,800,576,C03B64EC,0,20,2,4294967295,0,0
Block,640,864,7C89BE10,0,4,2,4294967295,0,0
Block,0,0,D8174FBF,0,25,1,4294967295,0,0
Block,0,32,2B477E0B,0,1,18,4294967295,0,0
Block,32,576,5F6D4790,0,23,1,4294967295,0,0
Block,192,224,39345D33,0,18,2,4294967295,0,0
Block,192,288,0E261611,0,2,6,4294967295,0,0
Block,384,448,2C1AD87E,0,2,4,4294967295,0,0
Block,544,288,F2A3E6C5,0,3,6,4294967295,0,0
Block,640,416,EAA6E756,0,2,2,4294967295,0,0
Block,736,1152,A8696283,0,4,1,4294967295,0,0
Block,576,736,BBA65ABE,0,2,6,4294967295,0,0
Block,416,640,6BE04F54,0,0.5,4,4294967295,0,0
Block,432,736,FB352621,0,2.5,1,4294967295,0,0
Block,448,864,05ABD8BD,0,4,1,4294967295,0,0
Block,608,640,F351FB9B,0,1,1,4294967295,0,0
Block,320,768,BD19DB4B,0,1,4,4294967295,0,0
Block,320,896,86F89008,0,5,1,4294967295,0,0
Block,192,704,2E885B71,0,1,3.5,4294967295,0,0
Block,224,784,A0E2F2F9,0,3,1,4294967295,0,0
Block,144,1072,3BC8ECEB,0,4.5,3.5,4294967295,0,0
Block,400,1104,5AA0A63B,0,7,2.5,4294967295,0,0
Block,176,1008,4229CCE9,0,2,2,4294967295,0,0
Block,384,944,3FA9DE6E,0,1.5,1,4294967295,0,0
Block,32,1088,FDB44DA6,0,3.5,3,4294967295,0,0
Block,512,1008,B4044B24,0,1,3,4294967295,0,0
Block,368,1072,CEB78A6C,0,1,3.5,4294967295,0,0
Block,288,1088,88DC02FD,0,2.5,2,4294967295,0,0
Block,640,928,B09A7A5B,0,1,2.5,4294967295,0,0
Block,624,1104,64AC9973,0,0.5,1.5,4294967295,0,0
Block,864,1136,022F11D4,0,3,1.5,4294967295,0,0
Block,992,1040,670519E4,0,1,4.5,4294967295,0,0
Block,1008,1184,4C66428C,0,2.5,1,4294967295,0,0
Block,1024,1152,A1FD65F5,0,2.5,1,4294967295,0,0
