tile_ror,0,0,608,544,64,64,0,1,1,4294967295
tile_ror,0,64,608,544,64,64,0,1,1,4294967295
tile_ror,0,128,608,544,64,64,0,1,1,4294967295
tile_ror,0,192,608,544,64,64,0,1,1,4294967295
tile_ror,0,256,608,544,64,64,0,1,1,4294967295
tile_ror,0,320,608,544,64,64,0,1,1,4294967295
tile_ror,0,384,608,544,64,64,0,1,1,4294967295
tile_ror,0,448,608,544,64,64,0,1,1,4294967295
tile_ror,64,0,608,544,64,64,0,1,1,4294967295
tile_ror,128,0,608,544,64,64,0,1,1,4294967295
tile_ror,192,0,608,544,64,64,0,1,1,4294967295
tile_ror,256,0,608,544,64,64,0,1,1,4294967295
tile_ror,320,0,608,544,64,64,0,1,1,4294967295
tile_ror,384,0,608,544,64,64,0,1,1,4294967295
tile_ror,448,0,608,544,64,64,0,1,1,4294967295
tile_ror,512,0,608,544,64,64,0,1,1,4294967295
tile_ror,576,0,608,544,64,64,0,1,1,4294967295
tile_ror,640,0,608,544,64,64,0,1,1,4294967295
tile_ror,704,0,608,544,64,64,0,1,1,4294967295
tile_ror,768,0,608,544,64,64,0,1,1,4294967295
tile_ror,768,64,608,544,64,64,0,1,1,4294967295
tile_ror,768,128,608,544,64,64,0,1,1,4294967295
tile_ror,768,192,608,544,64,64,0,1,1,4294967295
tile_ror,768,256,608,544,64,64,0,1,1,4294967295
tile_ror,768,320,608,544,64,64,0,1,1,4294967295
tile_ror,768,384,608,544,64,64,0,1,1,4294967295
tile_ror,768,448,608,544,64,64,0,1,1,4294967295
tile_ror,256,336,672,544,64,64,0,1,1,4294967295
tile_ror,320,336,672,544,64,64,0,1,1,4294967295
tile_ror,256,400,672,544,64,64,0,1,1,4294967295
tile_ror,320,400,672,544,64,64,0,1,1,4294967295
tile_ror,384,400,672,544,64,64,0,1,1,4294967295
tile_ror,448,400,672,544,64,64,0,1,1,4294967295
tile_ror,512,400,672,544,64,64,0,1,1,4294967295
tile_ror,448,336,672,544,64,64,0,1,1,4294967295
tile_ror,512,336,672,544,64,64,0,1,1,4294967295
tile_ror,384,336,672,544,64,64,0,1,1,4294967295
tile_ror,576,400,672,544,64,64,0,1,1,4294967295
tile_ror,576,336,672,544,64,64,0,1,1,4294967295
tile_ror,640,336,672,544,64,64,0,1,1,4294967295
tile_ror,640,400,672,544,64,64,0,1,1,4294967295
tile_ror,576,96,992,544,32,32,0,1,1,4294967295
tile_ror,608,128,1024,576,32,32,0,1,1,4294967295
tile_ror,608,96,1024,544,32,32,0,1,1,4294967295
tile_ror,640,128,1056,576,64,32,0,1,1,4294967295
tile_ror,96,336,448,128,32,32,0,1,-1,4294967295
tile_ror,128,336,480,128,32,32,0,1,-1,4294967295
tile_ror,160,336,416,128,96,32,0,1,-1,4294967295
tile_ror,256,336,416,128,96,32,0,1,-1,4294967295
tile_ror,352,336,416,128,96,32,0,1,-1,4294967295
tile_ror,448,336,416,128,96,32,0,1,-1,4294967295
tile_ror,544,336,416,128,96,32,0,1,-1,4294967295
tile_ror,640,336,416,128,96,32,0,1,-1,4294967295
tile_ror,64,336,608,544,64,64,0,1,1,4294967295
tile_ror,64,400,608,544,64,64,0,1,1,4294967295
tile_ror,192,336,608,544,64,64,0,1,1,4294967295
tile_ror,192,400,608,544,64,64,0,1,1,4294967295
tile_ror,128,336,608,544,64,64,0,1,1,4294967295
tile_ror,128,400,608,544,64,64,0,1,1,4294967295
tile_ror,640,256,1312,640,64,64,0,1,1,4294967295
