tile_IWBTG,224,224,32,0,32,32,0,1,1,4294967295
tile_IWBTG,224,256,32,0,32,32,0,1,1,4294967295
tile_IWBTG,224,288,32,0,32,32,0,1,1,4294967295
tile_IWBTG,224,320,32,0,32,32,0,1,1,4294967295
tile_IWBTG,224,352,32,0,32,32,0,1,1,4294967295
tile_IWBTG,256,352,32,0,32,32,0,1,1,4294967295
tile_IWBTG,256,384,32,0,32,32,0,1,1,4294967295
tile_IWBTG,288,384,32,0,32,32,0,1,1,4294967295
tile_IWBTG,320,384,32,0,32,32,0,1,1,4294967295
tile_IWBTG,320,352,32,0,32,32,0,1,1,4294967295
tile_IWBTG,320,320,32,0,32,32,0,1,1,4294967295
tile_IWBTG,320,288,32,0,32,32,0,1,1,4294967295
tile_IWBTG,320,256,32,0,32,32,0,1,1,4294967295
tile_IWBTG,320,224,32,0,32,32,0,1,1,4294967295
tile_IWBTG,288,224,32,0,32,32,0,1,1,4294967295
tile_IWBTG,256,224,32,0,32,32,0,1,1,4294967295
tile_IWBTG,256,256,32,0,32,32,0,1,1,4294967295
tile_IWBTG,256,288,32,0,32,32,0,1,1,4294967295
tile_IWBTG,288,288,32,0,32,32,0,1,1,4294967295
tile_IWBTG,288,320,32,0,32,32,0,1,1,4294967295
tile_IWBTG,288,352,32,0,32,32,0,1,1,4294967295
tile_IWBTG,256,320,32,0,32,32,0,1,1,4294967295
tile_IWBTG,288,256,32,0,32,32,0,1,1,4294967295
tile_IWBTG,224,192,0,0,32,32,0,1,1,4294967295
tile_IWBTG,256,192,0,0,32,32,0,1,1,4294967295
tile_IWBTG,288,192,0,0,32,32,0,1,1,4294967295
tile_IWBTG,320,192,0,0,32,32,0,1,1,4294967295
tile_IWBTG,352,208,0,0,32,32,0,1,1,4294967295
tile_IWBTG,384,208,0,0,32,32,0,1,1,4294967295
tile_IWBTG,416,208,0,0,32,32,0,1,1,4294967295
tile_IWBTG,352,240,32,0,32,32,0,1,1,4294967295
tile_IWBTG,384,240,32,0,32,32,0,1,1,4294967295
tile_IWBTG,416,240,32,0,32,32,0,1,1,4294967295
tile_IWBTG,448,192,128,32,32,32,0,1,1,4294967295
tile_IWBTG,448,224,128,32,32,32,0,1,1,4294967295
tile_IWBTG,448,256,128,32,32,32,0,1,1,4294967295
tile_IWBTG,448,288,128,32,32,32,0,1,1,4294967295
tile_IWBTG,448,320,128,32,32,32,0,1,1,4294967295
tile_IWBTG,448,352,128,32,32,32,0,1,1,4294967295
